Total secondary entries: 56320	
Used secondary entries: 36077	
IDX	LPA	PPA	STATE
12839	-1	-1	0	
12840	-1	-1	0	
12841	-1	-1	0	
12842	-1	-1	0	
12843	-1	-1	0	
12844	-1	-1	0	
12845	-1	-1	0	
12846	-1	-1	0	
12847	747137	835782	1	
12848	-1	-1	0	
12849	-1	-1	0	
12850	-1	-1	0	
12851	-1	-1	0	
12852	-1	-1	0	
12853	-1	-1	0	
12854	-1	-1	0	
12855	-1	-1	0	
12856	-1	-1	0	
12857	-1	-1	0	
12858	-1	-1	0	
12859	-1	-1	0	
12860	-1	-1	0	
12861	-1	-1	0	
12862	-1	-1	0	
12863	-1	-1	0	
12864	-1	-1	0	
12865	-1	-1	0	
12866	-1	-1	0	
12867	-1	-1	0	
12868	-1	-1	0	
12869	-1	-1	0	
12870	-1	-1	0	
12871	-1	-1	0	
12872	-1	-1	0	
12873	-1	-1	0	
12874	-1	-1	0	
12875	-1	-1	0	
12876	-1	-1	0	
12877	-1	-1	0	
12878	-1	-1	0	
12879	-1	-1	0	
12880	-1	-1	0	
12881	-1	-1	0	
12882	-1	-1	0	
12883	-1	-1	0	
12884	-1	-1	0	
12885	-1	-1	0	
12886	-1	-1	0	
12887	-1	-1	0	
12888	-1	-1	0	
12889	-1	-1	0	
12890	-1	-1	0	
12891	-1	-1	0	
12892	-1	-1	0	
12893	-1	-1	0	
12894	-1	-1	0	
12895	-1	-1	0	
12896	-1	-1	0	
12897	-1	-1	0	
12898	-1	-1	0	
12899	-1	-1	0	
12900	-1	-1	0	
12901	-1	-1	0	
12902	-1	-1	0	
12903	-1	-1	0	
12904	-1	-1	0	
12905	-1	-1	0	
12906	-1	-1	0	
12907	-1	-1	0	
12908	-1	-1	0	
12909	-1	-1	0	
12910	-1	-1	0	
12911	-1	-1	0	
12912	-1	-1	0	
12913	-1	-1	0	
12914	-1	-1	0	
12915	-1	-1	0	
12916	-1	-1	0	
12917	-1	-1	0	
12918	-1	-1	0	
12919	-1	-1	0	
12920	-1	-1	0	
12921	-1	-1	0	
12922	-1	-1	0	
12923	-1	-1	0	
12924	-1	-1	0	
12925	-1	-1	0	
12926	-1	-1	0	
12927	-1	-1	0	
12928	-1	-1	0	
12929	-1	-1	0	
12930	-1	-1	0	
12931	-1	-1	0	
12932	-1	-1	0	
12933	-1	-1	0	
12934	-1	-1	0	
12935	-1	-1	0	
12936	-1	-1	0	
12937	-1	-1	0	
12938	-1	-1	0	
12939	-1	-1	0	
12940	-1	-1	0	
12941	-1	-1	0	
12942	-1	-1	0	
12943	-1	-1	0	
12944	-1	-1	0	
12945	-1	-1	0	
12946	-1	-1	0	
12947	-1	-1	0	
12948	-1	-1	0	
12949	-1	-1	0	
12950	-1	-1	0	
12951	-1	-1	0	
12952	-1	-1	0	
12953	-1	-1	0	
12954	-1	-1	0	
12955	-1	-1	0	
12956	-1	-1	0	
12957	-1	-1	0	
12958	-1	-1	0	
12959	-1	-1	0	
12960	-1	-1	0	
12961	-1	-1	0	
12962	-1	-1	0	
12963	-1	-1	0	
12964	-1	-1	0	
12965	-1	-1	0	
12966	-1	-1	0	
12967	950965	975813	1	
12968	994158	1021436	1	
12969	-1	-1	0	
12970	994162	1021437	1	
12971	994165	1021438	1	
12972	950981	975818	1	
12973	950984	975819	1	
12974	-1	-1	0	
12975	950989	975821	1	
12976	-1	-1	0	
12977	-1	-1	0	
12978	-1	-1	0	
12979	-1	-1	0	
12980	-1	-1	0	
12981	-1	-1	0	
12982	-1	-1	0	
12983	-1	-1	0	
12984	-1	-1	0	
12985	-1	-1	0	
12986	-1	-1	0	
12987	770973	1069568	1	
12988	770984	1069569	1	
12989	771003	1069570	1	
12990	771026	1069571	1	
12991	-1	-1	0	
12992	771106	1069573	1	
12993	771111	1069574	1	
12994	771124	1069575	1	
12995	771180	1069576	1	
12996	771184	1069577	1	
12997	771398	1069578	1	
12998	771416	1069579	1	
12999	771431	1069580	1	
13000	771469	1069581	1	
13001	771501	1069582	1	
13002	771590	1069583	1	
13003	771671	1069584	1	
13004	771740	1069585	1	
13005	771762	1069586	1	
13006	771777	1069587	1	
13007	-1	-1	0	
13008	-1	-1	0	
13009	668692	1069590	1	
13010	271887	1069591	1	
13011	154780	1069592	1	
13012	499881	1069593	1	
13013	296098	1069594	1	
13014	-1	-1	0	
13015	804719	1069596	1	
13016	804755	1069597	1	
13017	804756	1069598	1	
13018	-1	-1	0	
13019	804771	1069600	1	
13020	804797	1069601	1	
13021	435931	1069602	1	
13022	414868	1069603	1	
13023	-1	-1	0	
13024	412600	1069605	1	
13025	412673	1069606	1	
13026	341906	1069607	1	
13027	709015	1069608	1	
13028	709051	1069609	1	
13029	709125	1069610	1	
13030	709199	1069611	1	
13031	709234	1069612	1	
13032	709363	1069613	1	
13033	709387	1069614	1	
13034	709428	1069615	1	
13035	713160	1069616	1	
13036	713169	1069617	1	
13037	-1	-1	0	
13038	713376	1069619	1	
13039	713378	1069620	1	
13040	713425	1069621	1	
13041	713461	1069622	1	
13042	713499	1069623	1	
13043	713562	1069624	1	
13044	713617	1069625	1	
13045	722783	1069626	1	
13046	693213	1069627	1	
13047	693267	1069628	1	
13048	693284	1069629	1	
13049	693375	1069630	1	
13050	693465	1069631	1	
13051	703274	1069632	1	
13052	703323	1069633	1	
13053	703390	1069634	1	
13054	-1	-1	0	
13055	703702	1069636	1	
13056	867608	1069637	1	
13057	867677	1069638	1	
13058	867704	1069639	1	
13059	867705	1069640	1	
13060	867708	1069641	1	
13061	867709	1069642	1	
13062	867715	1069643	1	
13063	415401	513387	1	
13064	867724	1069644	1	
13065	867751	1069645	1	
13066	-1	-1	0	
13067	867771	1069647	1	
13068	867789	1069648	1	
13069	867792	1069649	1	
13070	867826	1069650	1	
13071	867828	1069651	1	
13072	867847	1069652	1	
13073	867856	1069653	1	
13074	772366	836004	1	
13075	867859	1069654	1	
13076	867861	1069655	1	
13077	867865	1069656	1	
13078	867878	1069657	1	
13079	867879	1069658	1	
13080	867895	1069659	1	
13081	867898	1069660	1	
13082	867905	1069661	1	
13083	-1	-1	0	
13084	867918	1069663	1	
13085	867919	1069664	1	
13086	867950	1069665	1	
13087	867986	1069666	1	
13088	867988	1069667	1	
13089	868002	1069668	1	
13090	868003	1069669	1	
13091	868004	1069670	1	
13092	868014	1069671	1	
13093	868021	1069672	1	
13094	868068	1069673	1	
13095	868079	1069674	1	
13096	868080	1069675	1	
13097	868096	1069676	1	
13098	868109	1069677	1	
13099	868202	1069678	1	
13100	868204	1069679	1	
13101	868209	1069680	1	
13102	917807	1069681	1	
13103	917814	1069682	1	
13104	917816	1069683	1	
13105	917883	1069684	1	
13106	-1	-1	0	
13107	917918	1069685	1	
13108	917931	1069686	1	
13109	917935	1069687	1	
13110	917938	1069688	1	
13111	917951	1069689	1	
13112	917960	1069690	1	
13113	901481	928741	1	
13114	-1	-1	0	
13115	917980	1069692	1	
13116	917983	1069693	1	
13117	917990	1069694	1	
13118	917995	1069695	1	
13119	917999	1069696	1	
13120	918000	1069697	1	
13121	918004	1069698	1	
13122	918009	1069699	1	
13123	738342	880831	1	
13124	918010	1069700	1	
13125	918053	1069701	1	
13126	918058	1069702	1	
13127	918064	1069703	1	
13128	918077	1069704	1	
13129	918096	1069705	1	
13130	918099	1069706	1	
13131	918105	1069707	1	
13132	918123	1069708	1	
13133	-1	-1	0	
13134	918156	1069710	1	
13135	918159	1069711	1	
13136	918160	1069712	1	
13137	918163	1069713	1	
13138	918177	1069714	1	
13139	976942	1069715	1	
13140	976946	1069716	1	
13141	976957	1069717	1	
13142	313979	651130	1	
13143	976968	1069718	1	
13144	976973	1069719	1	
13145	976979	1069720	1	
13146	976980	1069721	1	
13147	299750	651135	1	
13148	299825	651136	1	
13149	976988	1069722	1	
13150	976992	1069723	1	
13151	976993	1069724	1	
13152	976996	1069725	1	
13153	976998	1069726	1	
13154	977006	1069727	1	
13155	977013	1069728	1	
13156	977014	1069729	1	
13157	977018	1069730	1	
13158	977021	1069731	1	
13159	977028	1069732	1	
13160	977030	1069733	1	
13161	977033	1069734	1	
13162	977034	1069735	1	
13163	977035	1069736	1	
13164	977043	1069737	1	
13165	977046	1069738	1	
13166	977048	1069739	1	
13167	977057	1069740	1	
13168	977062	1069741	1	
13169	977073	1069742	1	
13170	977078	1069743	1	
13171	977094	1069744	1	
13172	977098	1069745	1	
13173	977103	1069746	1	
13174	977116	1069747	1	
13175	977121	1069748	1	
13176	977123	1069749	1	
13177	977128	1069750	1	
13178	977134	1069751	1	
13179	977137	1069752	1	
13180	977139	1069753	1	
13181	977149	1069754	1	
13182	977154	1069755	1	
13183	977157	1069756	1	
13184	977175	1069757	1	
13185	977179	1069758	1	
13186	977196	1069759	1	
13187	977200	1069760	1	
13188	977208	1069761	1	
13189	977227	1069762	1	
13190	977229	1069763	1	
13191	977244	1069764	1	
13192	977245	1069765	1	
13193	977249	1069766	1	
13194	977251	1069767	1	
13195	977255	1069768	1	
13196	977261	1069769	1	
13197	977274	1069770	1	
13198	977287	1069771	1	
13199	977288	1069772	1	
13200	977297	1069773	1	
13201	977304	1069774	1	
13202	977305	1069775	1	
13203	977309	1069776	1	
13204	977323	1069777	1	
13205	977325	1069778	1	
13206	977328	1069779	1	
13207	977329	1069780	1	
13208	977349	1069781	1	
13209	977350	1069782	1	
13210	977352	1069783	1	
13211	977370	1069784	1	
13212	977371	1069785	1	
13213	977373	1069786	1	
13214	977376	1069787	1	
13215	895212	1069788	1	
13216	895219	1069789	1	
13217	895220	1069790	1	
13218	895221	1069791	1	
13219	895238	1069792	1	
13220	895239	1069793	1	
13221	895241	1069794	1	
13222	895267	1069795	1	
13223	895327	1069796	1	
13224	838638	1069797	1	
13225	838645	1069798	1	
13226	176539	742560	1	
13227	838656	1069799	1	
13228	838667	1069800	1	
13229	838693	1069801	1	
13230	-1	-1	0	
13231	838701	1069803	1	
13232	838713	1069804	1	
13233	922130	1069805	1	
13234	922142	1069806	1	
13235	922186	1069807	1	
13236	922192	1069808	1	
13237	922193	1069809	1	
13238	922199	1069810	1	
13239	922232	1069811	1	
13240	922240	1069812	1	
13241	922241	1069813	1	
13242	922242	1069814	1	
13243	922244	1069815	1	
13244	994963	1021667	1	
13245	-1	-1	0	
13246	994968	1021669	1	
13247	922246	1069816	1	
13248	922252	1069817	1	
13249	922268	1069818	1	
13250	922274	1069819	1	
13251	922291	1069820	1	
13252	922292	1069821	1	
13253	-1	-1	0	
13254	922317	1069823	1	
13255	922318	1069824	1	
13256	951957	976083	1	
13257	922327	1069825	1	
13258	951971	976085	1	
13259	951979	976086	1	
13260	922329	1069826	1	
13261	922332	1069827	1	
13262	951984	976089	1	
13263	922336	1069828	1	
13264	922352	1069829	1	
13265	922355	1069830	1	
13266	922444	1069831	1	
13267	922446	1069832	1	
13268	922455	1069833	1	
13269	922468	1069834	1	
13270	922469	1069835	1	
13271	922471	1069836	1	
13272	922474	1069837	1	
13273	922477	1069838	1	
13274	922479	1069839	1	
13275	922489	1069840	1	
13276	922500	1069841	1	
13277	922512	1069842	1	
13278	922520	1069843	1	
13279	922523	1069844	1	
13280	922538	1069845	1	
13281	922540	1069846	1	
13282	922554	1069847	1	
13283	937965	1069848	1	
13284	937980	1069849	1	
13285	937983	1069850	1	
13286	937985	1069851	1	
13287	937993	1069852	1	
13288	937998	1069853	1	
13289	938003	1069854	1	
13290	938004	1069855	1	
13291	938009	1069856	1	
13292	938019	1069857	1	
13293	938025	1069858	1	
13294	938026	1069859	1	
13295	-1	-1	0	
13296	938041	1069861	1	
13297	938047	1069862	1	
13298	938055	1069863	1	
13299	938061	1069864	1	
13300	938080	1069865	1	
13301	938099	1069866	1	
13302	938112	1069867	1	
13303	938114	1069868	1	
13304	938118	1069869	1	
13305	938122	1069870	1	
13306	938127	1069871	1	
13307	938147	1069872	1	
13308	938156	1069873	1	
13309	938157	1069874	1	
13310	938197	1069875	1	
13311	938198	1069876	1	
13312	938203	1069877	1	
13313	938206	1069878	1	
13314	938209	1069879	1	
13315	938215	1069880	1	
13316	938217	1069881	1	
13317	938221	1069882	1	
13318	938222	1069883	1	
13319	938243	1069884	1	
13320	938269	1069885	1	
13321	938271	1069886	1	
13322	938274	1069887	1	
13323	588847	1069888	1	
13324	-1	-1	0	
13325	334800	1069890	1	
13326	483202	1069891	1	
13327	483285	1069892	1	
13328	483287	1069893	1	
13329	483289	1069894	1	
13330	467572	1069895	1	
13331	615056	1069896	1	
13332	615118	1069897	1	
13333	615277	1069898	1	
13334	633532	1069899	1	
13335	692779	1069900	1	
13336	692798	1069901	1	
13337	692938	1069902	1	
13338	693052	1069903	1	
13339	759794	1069904	1	
13340	759796	1069905	1	
13341	723648	1069906	1	
13342	723649	1069907	1	
13343	723713	1069908	1	
13344	723719	1069909	1	
13345	723736	1069910	1	
13346	723750	1069911	1	
13347	716297	1069912	1	
13348	716330	1069913	1	
13349	716378	1069914	1	
13350	716408	1069915	1	
13351	716497	1069916	1	
13352	716546	1069917	1	
13353	716582	1069918	1	
13354	773530	836255	1	
13355	719962	1069919	1	
13356	719973	1069920	1	
13357	719988	1069921	1	
13358	720058	1069922	1	
13359	720088	1069923	1	
13360	659705	1069924	1	
13361	659744	1069925	1	
13362	-1	-1	0	
13363	760901	1069927	1	
13364	760926	1069928	1	
13365	760927	1069929	1	
13366	760962	1069930	1	
13367	760986	1069931	1	
13368	761007	1069932	1	
13369	902505	928982	1	
13370	761124	1069933	1	
13371	761144	1069934	1	
13372	761171	1069935	1	
13373	-1	-1	0	
13374	761393	1069937	1	
13375	761399	1069938	1	
13376	761402	1069939	1	
13377	-1	-1	0	
13378	664504	1069941	1	
13379	664528	1069942	1	
13380	686581	1069943	1	
13381	-1	-1	0	
13382	-1	-1	0	
13383	686838	1069946	1	
13384	718715	1069947	1	
13385	389728	1069948	1	
13386	389824	1069949	1	
13387	335250	1069950	1	
13388	-1	-1	0	
13389	687653	1069952	1	
13390	687715	1069953	1	
13391	687788	1069954	1	
13392	-1	-1	0	
13393	687971	1069956	1	
13394	688064	1069957	1	
13395	606312	1069958	1	
13396	-1	-1	0	
13397	299398	1069960	1	
13398	619879	791469	1	
13399	588410	1069961	1	
13400	588430	1069962	1	
13401	588494	1069963	1	
13402	588649	1069964	1	
13403	719368	1069965	1	
13404	727930	1069966	1	
13405	-1	-1	0	
13406	900845	1069968	1	
13407	900859	1069969	1	
13408	900862	1069970	1	
13409	900865	1069971	1	
13410	900872	1069972	1	
13411	900875	1069973	1	
13412	900879	1069974	1	
13413	900895	1069975	1	
13414	900921	1069976	1	
13415	900936	1069977	1	
13416	900938	1069978	1	
13417	900946	1069979	1	
13418	885205	1069980	1	
13419	885212	1069981	1	
13420	885235	1069982	1	
13421	885243	1069983	1	
13422	885244	1069984	1	
13423	885249	1069985	1	
13424	885259	1069986	1	
13425	885312	1069987	1	
13426	885339	1069988	1	
13427	885345	1069989	1	
13428	885356	1069990	1	
13429	885361	1069991	1	
13430	885384	1069992	1	
13431	885388	1069993	1	
13432	885396	1069994	1	
13433	885398	1069995	1	
13434	885402	1069996	1	
13435	885422	1069997	1	
13436	885437	1069998	1	
13437	909441	1069999	1	
13438	909460	1070000	1	
13439	958833	1070001	1	
13440	958837	1070002	1	
13441	958842	1070003	1	
13442	958869	1070004	1	
13443	958870	1070005	1	
13444	958884	1070006	1	
13445	958898	1070007	1	
13446	958904	1070008	1	
13447	958910	1070009	1	
13448	958911	1070010	1	
13449	958912	1070011	1	
13450	958914	1070012	1	
13451	958918	1070013	1	
13452	958923	1070014	1	
13453	958938	1070015	1	
13454	958942	1070016	1	
13455	958956	1070017	1	
13456	958962	1070018	1	
13457	958967	1070019	1	
13458	958979	1070020	1	
13459	958982	1070021	1	
13460	958990	1070022	1	
13461	959000	1070023	1	
13462	959003	1070024	1	
13463	959008	1070025	1	
13464	959013	1070026	1	
13465	959019	1070027	1	
13466	959040	1070028	1	
13467	959047	1070029	1	
13468	959068	1070030	1	
13469	959076	1070031	1	
13470	959081	1070032	1	
13471	959088	1070033	1	
13472	959091	1070034	1	
13473	959092	1070035	1	
13474	959095	1070036	1	
13475	959098	1070037	1	
13476	959105	1070038	1	
13477	959106	1070039	1	
13478	959124	1070040	1	
13479	959125	1070041	1	
13480	959126	1070042	1	
13481	959139	1070043	1	
13482	959154	1070044	1	
13483	959156	1070045	1	
13484	959162	1070046	1	
13485	959166	1070047	1	
13486	959176	1070048	1	
13487	959179	1070049	1	
13488	959181	1070050	1	
13489	959183	1070051	1	
13490	959185	1070052	1	
13491	959189	1070053	1	
13492	959192	1070054	1	
13493	959204	1070055	1	
13494	959209	1070056	1	
13495	959211	1070057	1	
13496	959217	1070058	1	
13497	959227	1070059	1	
13498	959229	1070060	1	
13499	959243	1070061	1	
13500	959248	1070062	1	
13501	959258	1070063	1	
13502	959279	1070064	1	
13503	-1	-1	0	
13504	959294	1070066	1	
13505	959295	1070067	1	
13506	959333	1070068	1	
13507	959336	1070069	1	
13508	959348	1070070	1	
13509	959356	1070071	1	
13510	959364	1070072	1	
13511	959369	1070073	1	
13512	959372	1070074	1	
13513	959386	1070075	1	
13514	959393	1070076	1	
13515	959405	1070077	1	
13516	959426	1070078	1	
13517	959429	1070079	1	
13518	959440	1070080	1	
13519	959441	1070081	1	
13520	959446	1070082	1	
13521	959454	1070083	1	
13522	959455	1070084	1	
13523	959456	1070085	1	
13524	995922	1021938	1	
13525	995923	1021939	1	
13526	995925	1021940	1	
13527	995926	1021941	1	
13528	995931	1021942	1	
13529	959458	1070086	1	
13530	959467	1070087	1	
13531	959468	1070088	1	
13532	959478	1070089	1	
13533	959485	1070090	1	
13534	959486	1070091	1	
13535	959488	1070092	1	
13536	959494	1070093	1	
13537	959498	1070094	1	
13538	-1	-1	0	
13539	-1	-1	0	
13540	-1	-1	0	
13541	-1	-1	0	
13542	-1	-1	0	
13543	-1	-1	0	
13544	959509	1070095	1	
13545	959510	1070096	1	
13546	-1	-1	0	
13547	-1	-1	0	
13548	959533	1070098	1	
13549	-1	-1	0	
13550	952954	976365	1	
13551	952960	976366	1	
13552	952962	976367	1	
13553	952967	976368	1	
13554	540672	742825	1	
13555	-1	-1	0	
13556	959559	1070099	1	
13557	-1	-1	0	
13558	959561	1070100	1	
13559	952994	976373	1	
13560	-1	-1	0	
13561	-1	-1	0	
13562	959567	1070101	1	
13563	-1	-1	0	
13564	-1	-1	0	
13565	878084	1070102	1	
13566	-1	-1	0	
13567	-1	-1	0	
13568	-1	-1	0	
13569	-1	-1	0	
13570	-1	-1	0	
13571	-1	-1	0	
13572	878089	1070103	1	
13573	878099	1070104	1	
13574	-1	-1	0	
13575	878102	1070105	1	
13576	254619	881094	1	
13577	-1	-1	0	
13578	878124	1070106	1	
13579	-1	-1	0	
13580	-1	-1	0	
13581	878126	1070107	1	
13582	878128	1070108	1	
13583	-1	-1	0	
13584	-1	-1	0	
13585	-1	-1	0	
13586	-1	-1	0	
13587	-1	-1	0	
13588	-1	-1	0	
13589	-1	-1	0	
13590	-1	-1	0	
13591	-1	-1	0	
13592	878130	1070109	1	
13593	878133	1070110	1	
13594	-1	-1	0	
13595	-1	-1	0	
13596	878169	1070111	1	
13597	-1	-1	0	
13598	-1	-1	0	
13599	-1	-1	0	
13600	-1	-1	0	
13601	878190	1070112	1	
13602	-1	-1	0	
13603	878200	1070113	1	
13604	-1	-1	0	
13605	-1	-1	0	
13606	878203	1070114	1	
13607	-1	-1	0	
13608	-1	-1	0	
13609	-1	-1	0	
13610	-1	-1	0	
13611	-1	-1	0	
13612	878217	1070115	1	
13613	-1	-1	0	
13614	-1	-1	0	
13615	-1	-1	0	
13616	903403	929219	1	
13617	903404	929220	1	
13618	903409	929221	1	
13619	903413	929222	1	
13620	903423	929223	1	
13621	-1	-1	0	
13622	-1	-1	0	
13623	-1	-1	0	
13624	-1	-1	0	
13625	-1	-1	0	
13626	878238	1070116	1	
13627	-1	-1	0	
13628	-1	-1	0	
13629	-1	-1	0	
13630	878265	1070117	1	
13631	878315	1070118	1	
13632	878320	1070119	1	
13633	-1	-1	0	
13634	-1	-1	0	
13635	878324	1070120	1	
13636	-1	-1	0	
13637	-1	-1	0	
13638	-1	-1	0	
13639	-1	-1	0	
13640	-1	-1	0	
13641	-1	-1	0	
13642	-1	-1	0	
13643	878336	1070121	1	
13644	-1	-1	0	
13645	-1	-1	0	
13646	-1	-1	0	
13647	-1	-1	0	
13648	-1	-1	0	
13649	-1	-1	0	
13650	774711	836535	1	
13651	-1	-1	0	
13652	-1	-1	0	
13653	-1	-1	0	
13654	879246	1070122	1	
13655	-1	-1	0	
13656	-1	-1	0	
13657	-1	-1	0	
13658	-1	-1	0	
13659	-1	-1	0	
13660	879268	1070123	1	
13661	-1	-1	0	
13662	-1	-1	0	
13663	-1	-1	0	
13664	-1	-1	0	
13665	-1	-1	0	
13666	-1	-1	0	
13667	-1	-1	0	
13668	-1	-1	0	
13669	879269	1070124	1	
13670	-1	-1	0	
13671	-1	-1	0	
13672	-1	-1	0	
13673	879270	1070125	1	
13674	-1	-1	0	
13675	-1	-1	0	
13676	879272	1070126	1	
13677	-1	-1	0	
13678	879275	1070127	1	
13679	879289	1070128	1	
13680	879334	1070129	1	
13681	-1	-1	0	
13682	879335	1070130	1	
13683	-1	-1	0	
13684	-1	-1	0	
13685	-1	-1	0	
13686	879338	1070131	1	
13687	334921	696484	1	
13688	-1	-1	0	
13689	879364	1070132	1	
13690	-1	-1	0	
13691	-1	-1	0	
13692	-1	-1	0	
13693	-1	-1	0	
13694	-1	-1	0	
13695	-1	-1	0	
13696	-1	-1	0	
13697	879385	1070133	1	
13698	-1	-1	0	
13699	-1	-1	0	
13700	-1	-1	0	
13701	879406	1070134	1	
13702	-1	-1	0	
13703	879424	1070135	1	
13704	-1	-1	0	
13705	-1	-1	0	
13706	-1	-1	0	
13707	879438	1070136	1	
13708	879460	1070137	1	
13709	-1	-1	0	
13710	-1	-1	0	
13711	-1	-1	0	
13712	879462	1070138	1	
13713	-1	-1	0	
13714	879463	1070139	1	
13715	879473	1070140	1	
13716	-1	-1	0	
13717	-1	-1	0	
13718	-1	-1	0	
13719	-1	-1	0	
13720	-1	-1	0	
13721	-1	-1	0	
13722	-1	-1	0	
13723	-1	-1	0	
13724	879582	1070141	1	
